Product,Demand_Forecast,Current_Inventory,Supply_Readiness,Lead_Time_Days,Confirmed_Orders,Year,Month,Week,Revenue_Status,Date
Truck Engine,1491,2008,1,10,1465,1972,10,40,0,10/8/1972
Bus Engine,1128,1700,1,13,2402,1972,10,39,1,10/1/1972
Motorcycle Engine,533,3776,1,11,1410,1972,9,38,0,9/24/1972
Truck Engine,2679,1308,1,5,2420,1972,9,37,0,9/17/1972
Bus Engine,2972,4638,1,5,1134,1972,9,36,1,9/10/1972
Motorcycle Engine,1582,2608,0,11,765,1972,9,35,1,9/3/1972
Bus Engine,2856,2734,0,9,1875,1972,8,34,1,8/27/1972
Truck Engine,1049,1961,1,6,1823,1972,8,33,0,8/20/1972
Truck Engine,1632,1956,0,3,713,1972,8,32,1,8/13/1972
Truck Engine,1699,2177,1,9,931,1972,8,31,1,8/6/1972
Truck Engine,2026,4502,0,12,1247,1972,7,30,0,7/30/1972
Truck Engine,2573,3671,0,8,1934,1972,7,29,1,7/23/1972
Bus Engine,2942,4541,0,5,1453,1972,7,28,0,7/16/1972
Truck Engine,1120,3680,0,7,1690,1972,7,27,0,7/9/1972
Truck Engine,652,3927,1,5,2337,1972,7,26,1,7/2/1972
Motorcycle Engine,2315,2633,0,10,1804,1972,6,25,1,6/25/1972
Truck Engine,2850,2794,0,7,1759,1972,6,24,0,6/18/1972
Motorcycle Engine,675,3606,0,12,1755,1972,6,23,1,6/11/1972
Motorcycle Engine,550,2974,1,12,1854,1972,6,22,0,6/4/1972
Motorcycle Engine,1129,1069,0,8,2207,1972,5,21,0,5/28/1972
Bus Engine,2314,2182,1,4,731,1972,5,20,1,5/21/1972
Bus Engine,2758,1837,1,10,1874,1972,5,19,1,5/14/1972
Motorcycle Engine,956,1208,0,11,1898,1972,5,18,0,5/7/1972
Bus Engine,1922,3836,1,5,2165,1972,4,17,0,4/30/1972
Truck Engine,1257,1157,0,8,1700,1972,4,16,1,4/23/1972
Bus Engine,1512,2717,0,8,1330,1972,4,15,0,4/16/1972
Truck Engine,1637,2535,0,4,1125,1972,4,14,0,4/9/1972
Truck Engine,1729,2598,0,12,1026,1972,4,13,0,4/2/1972
Bus Engine,671,3048,0,10,1433,1972,3,12,1,3/26/1972
Bus Engine,589,4148,0,7,672,1972,3,11,0,3/19/1972
Motorcycle Engine,2181,4123,0,13,677,1972,3,10,0,3/12/1972
Bus Engine,2486,3833,1,13,557,1972,3,9,1,3/5/1972
Bus Engine,1352,2493,1,10,1719,1972,2,8,0,2/27/1972
Bus Engine,1990,3635,0,10,818,1972,2,7,0,2/20/1972
Truck Engine,945,1710,0,14,1869,1972,2,6,1,2/13/1972
Truck Engine,774,2937,1,5,2102,1972,2,5,1,2/6/1972
Truck Engine,2104,1181,0,7,1529,1972,1,4,1,1/30/1972
Motorcycle Engine,847,2074,1,9,1279,1972,1,3,1,1/23/1972
Motorcycle Engine,1710,2098,1,7,1968,1972,1,2,1,1/16/1972
Motorcycle Engine,1761,1115,0,8,1889,1972,1,1,0,1/9/1972
Truck Engine,2795,1759,0,4,635,1972,1,52,0,1/2/1972
Bus Engine,2036,1899,1,10,1614,1971,12,51,1,12/26/1971
Motorcycle Engine,770,2929,1,7,1189,1971,12,50,0,12/19/1971
Motorcycle Engine,2157,3871,0,8,1176,1971,12,49,1,12/12/1971
Truck Engine,1396,1161,0,3,638,1971,12,48,0,12/5/1971
Motorcycle Engine,2752,1788,1,12,1168,1971,11,47,0,11/28/1971
Bus Engine,742,2806,1,4,1721,1971,11,46,0,11/21/1971
Truck Engine,1418,2842,1,13,1436,1971,11,45,1,11/14/1971
Truck Engine,1942,4104,0,6,1529,1971,11,44,1,11/7/1971
Bus Engine,1964,4171,0,13,2429,1971,10,43,1,10/31/1971
Bus Engine,2797,3301,0,11,1304,1971,10,42,0,10/24/1971
Bus Engine,2385,2545,1,8,772,1971,10,41,1,10/17/1971
Motorcycle Engine,2703,4166,1,10,2493,1971,10,40,0,10/10/1971
Bus Engine,1919,1115,0,4,2376,1971,10,39,0,10/3/1971
Truck Engine,2762,1261,1,12,1272,1971,9,38,1,9/26/1971
Bus Engine,870,3157,1,7,1113,1971,9,37,0,9/19/1971
Truck Engine,2097,1577,1,14,2122,1971,9,36,0,9/12/1971
Truck Engine,589,4464,1,14,1808,1971,9,35,0,9/5/1971
Motorcycle Engine,2240,4041,1,3,2032,1971,8,34,1,8/29/1971
Bus Engine,2161,2384,0,6,1719,1971,8,33,1,8/22/1971
Motorcycle Engine,2545,2809,0,12,1306,1971,8,32,1,8/15/1971
Bus Engine,2997,2225,0,3,1688,1971,8,31,0,8/8/1971
Bus Engine,1123,3477,0,13,2057,1971,8,30,0,8/1/1971
Bus Engine,2855,2504,0,13,1687,1971,7,29,1,7/25/1971
Bus Engine,635,1861,1,11,2383,1971,7,28,0,7/18/1971
Bus Engine,1407,4923,1,4,1195,1971,7,27,1,7/11/1971
Truck Engine,1491,4577,1,9,1548,1971,7,26,1,7/4/1971
Truck Engine,1725,4732,0,5,1717,1971,6,25,1,6/27/1971
Bus Engine,2598,3968,1,4,1311,1971,6,24,1,6/20/1971
Truck Engine,2267,4647,1,6,1934,1971,6,23,0,6/13/1971
Motorcycle Engine,1730,4194,1,9,2167,1971,6,22,0,6/6/1971
Motorcycle Engine,1788,2599,0,9,1123,1971,5,21,0,5/30/1971
Motorcycle Engine,1193,4383,1,11,846,1971,5,20,1,5/23/1971
Bus Engine,1551,2564,1,14,2395,1971,5,19,0,5/16/1971
Bus Engine,1190,3677,0,5,571,1971,5,18,1,5/9/1971
Truck Engine,1289,3525,0,9,1746,1971,5,17,1,5/2/1971
Truck Engine,843,3602,1,8,620,1971,4,16,1,4/25/1971
Truck Engine,915,3394,0,12,1062,1971,4,15,0,4/18/1971
Motorcycle Engine,2500,3678,1,9,2260,1971,4,14,1,4/11/1971
Motorcycle Engine,789,3186,0,9,1308,1971,4,13,0,4/4/1971
Motorcycle Engine,1613,1279,1,12,2420,1971,3,12,0,3/28/1971
Motorcycle Engine,1353,3015,1,7,1894,1971,3,11,0,3/21/1971
Truck Engine,933,4885,0,11,2198,1971,3,10,0,3/14/1971
Bus Engine,2108,4607,0,9,1004,1971,3,9,0,3/7/1971
Bus Engine,534,4973,0,9,2338,1971,2,8,0,2/28/1971
Motorcycle Engine,1106,3081,0,14,2132,1971,2,7,0,2/21/1971
Bus Engine,943,1249,1,5,2042,1971,2,6,0,2/14/1971
Bus Engine,1488,1413,0,3,1589,1971,2,5,1,2/7/1971
Bus Engine,1876,3077,1,7,1626,1971,1,4,1,1/31/1971
Motorcycle Engine,2422,1075,1,10,2242,1971,1,3,0,1/24/1971
Truck Engine,915,2123,1,7,818,1971,1,2,0,1/17/1971
Truck Engine,1031,1675,0,12,1540,1971,1,1,0,1/10/1971
Bus Engine,813,2372,1,5,1920,1971,1,53,0,1/3/1971
Truck Engine,2315,3526,1,11,2493,1970,12,52,0,12/27/1970
Truck Engine,1865,2326,0,4,1165,1970,12,51,1,12/20/1970
Motorcycle Engine,2542,4373,1,5,1163,1970,12,50,0,12/13/1970
Motorcycle Engine,2988,1289,1,14,1901,1970,12,49,0,12/6/1970
Bus Engine,1207,2911,1,6,896,1970,11,48,0,11/29/1970
Bus Engine,1166,4523,0,12,2205,1970,11,47,1,11/22/1970
Bus Engine,868,1214,1,3,677,1970,11,46,1,11/15/1970
Motorcycle Engine,1426,4150,1,13,534,1970,11,45,0,11/8/1970
Truck Engine,2664,1403,1,6,1489,1970,11,44,1,11/1/1970
Motorcycle Engine,679,1657,0,6,2379,1970,10,43,1,10/25/1970
Motorcycle Engine,1676,4108,0,11,758,1970,10,42,1,10/18/1970
Truck Engine,1705,1500,0,10,644,1970,10,41,1,10/11/1970
Truck Engine,1439,3898,1,4,1715,1970,10,40,1,10/4/1970
Bus Engine,885,4590,1,9,924,1970,9,39,1,9/27/1970
Truck Engine,1786,2354,1,8,1307,1970,9,38,1,9/20/1970
Truck Engine,1716,1100,1,9,1458,1970,9,37,1,9/13/1970
Truck Engine,809,3416,1,13,1623,1970,9,36,0,9/6/1970
Truck Engine,1905,4803,0,6,1915,1970,8,35,0,8/30/1970
Bus Engine,1105,1465,1,7,737,1970,8,34,1,8/23/1970
Bus Engine,2894,3078,1,8,1864,1970,8,33,1,8/16/1970
Truck Engine,2707,3763,0,11,1990,1970,8,32,0,8/9/1970
Truck Engine,1215,4460,0,4,1955,1970,8,31,0,8/2/1970
Bus Engine,1969,1275,1,13,2196,1970,7,30,1,7/26/1970
Bus Engine,906,3876,0,11,960,1970,7,29,0,7/19/1970
Truck Engine,1117,2153,0,12,1133,1970,7,28,1,7/12/1970
Motorcycle Engine,2305,3252,0,3,1864,1970,7,27,0,7/5/1970
Bus Engine,680,4595,1,6,1038,1970,6,26,1,6/28/1970
Bus Engine,952,4361,0,14,681,1970,6,25,0,6/21/1970
Bus Engine,1246,3500,1,7,1223,1970,6,24,1,6/14/1970
Truck Engine,2068,2114,0,11,1258,1970,6,23,0,6/7/1970
Truck Engine,2482,4392,1,8,2198,1970,5,22,0,5/31/1970
Bus Engine,2852,1021,1,6,2410,1970,5,21,1,5/24/1970
Truck Engine,810,2619,1,4,1777,1970,5,20,1,5/17/1970
Truck Engine,1254,4181,0,7,1524,1970,5,19,0,5/10/1970
Bus Engine,1372,2484,0,10,1428,1970,5,18,0,5/3/1970
Truck Engine,717,3361,0,10,1552,1970,4,17,1,4/26/1970
Motorcycle Engine,2121,1414,1,8,2270,1970,4,16,0,4/19/1970
Truck Engine,2167,1744,0,13,1796,1970,4,15,0,4/12/1970
Truck Engine,2101,3674,0,3,2053,1970,4,14,0,4/5/1970
Bus Engine,2684,3782,1,10,1749,1970,3,13,0,3/29/1970
Bus Engine,2176,3685,0,6,2023,1970,3,12,0,3/22/1970
Motorcycle Engine,1015,3548,1,4,880,1970,3,11,1,3/15/1970
Truck Engine,2762,3294,0,3,740,1970,3,10,0,3/8/1970
Motorcycle Engine,1490,3740,1,9,1511,1970,3,9,0,3/1/1970
Motorcycle Engine,756,3627,1,4,709,1970,2,8,1,2/22/1970
Bus Engine,541,2406,0,6,1735,1970,2,7,1,2/15/1970
Truck Engine,1132,1517,1,6,1939,1970,2,6,1,2/8/1970
Bus Engine,1490,1209,0,12,2311,1970,2,5,1,2/1/1970
Motorcycle Engine,2229,1950,0,3,572,1970,1,4,1,1/25/1970
Motorcycle Engine,2597,3444,0,4,2164,1970,1,3,0,1/18/1970
Bus Engine,1981,4095,0,3,728,1970,1,2,0,1/11/1970
Bus Engine,2205,2831,1,8,1818,1970,1,1,0,1/4/1970
Bus Engine,808,4601,1,5,2295,1969,12,52,1,12/28/1969
Bus Engine,2242,4417,1,3,1919,1969,12,51,1,12/21/1969
Bus Engine,2784,3768,0,14,632,1969,12,50,1,12/14/1969
Motorcycle Engine,748,3001,0,10,2437,1969,12,49,0,12/7/1969
Bus Engine,2248,3252,1,14,1990,1969,11,48,0,11/30/1969
Truck Engine,2709,3170,1,6,1114,1969,11,47,0,11/23/1969
Motorcycle Engine,1528,2675,0,12,925,1969,11,46,0,11/16/1969
Motorcycle Engine,720,4886,0,9,2432,1969,11,45,0,11/9/1969
Truck Engine,1010,2833,0,12,1906,1969,11,44,0,11/2/1969
Truck Engine,1264,3439,1,4,2314,1969,10,43,1,10/26/1969
Motorcycle Engine,1557,2563,0,8,1327,1969,10,42,0,10/19/1969
Bus Engine,2408,2850,1,8,1444,1969,10,41,0,10/12/1969
Motorcycle Engine,778,3284,0,9,1652,1969,10,40,0,10/5/1969
Motorcycle Engine,995,2659,1,14,1703,1969,9,39,0,9/28/1969
Truck Engine,1330,1604,0,3,519,1969,9,38,0,9/21/1969
Motorcycle Engine,1454,2346,1,14,2169,1969,9,37,1,9/14/1969
Bus Engine,1682,1714,1,3,538,1969,9,36,0,9/7/1969
Truck Engine,1604,1984,1,4,1436,1969,8,35,0,8/31/1969
Motorcycle Engine,2140,2206,0,13,1260,1969,8,34,1,8/24/1969
Motorcycle Engine,1959,3907,1,4,1117,1969,8,33,1,8/17/1969
Bus Engine,542,2394,1,7,1503,1969,8,32,0,8/10/1969
Motorcycle Engine,2790,3126,0,3,2306,1969,8,31,0,8/3/1969
Motorcycle Engine,2673,3699,1,13,1631,1969,7,30,0,7/27/1969
Motorcycle Engine,647,3700,1,4,984,1969,7,29,0,7/20/1969
Motorcycle Engine,2919,3546,0,8,1485,1969,7,28,0,7/13/1969
Bus Engine,1262,4596,1,5,1694,1969,7,27,1,7/6/1969
Motorcycle Engine,750,4275,0,6,2358,1969,6,26,1,6/29/1969
Motorcycle Engine,1268,1832,1,3,1142,1969,6,25,0,6/22/1969
Motorcycle Engine,2926,4420,0,7,722,1969,6,24,0,6/15/1969
Truck Engine,1818,3533,1,6,1529,1969,6,23,1,6/8/1969
Bus Engine,710,4293,1,10,596,1969,6,22,1,6/1/1969
Truck Engine,2522,4134,1,5,1130,1969,5,21,0,5/25/1969
Truck Engine,2793,4041,0,12,998,1969,5,20,0,5/18/1969
Bus Engine,2853,4733,1,3,1107,1969,5,19,0,5/11/1969
Truck Engine,1821,3669,1,12,1946,1969,5,18,0,5/4/1969
Truck Engine,1204,1552,0,7,1642,1969,4,17,0,4/27/1969
Truck Engine,791,1648,0,3,1779,1969,4,16,0,4/20/1969
Bus Engine,2705,2247,0,13,1804,1969,4,15,1,4/13/1969
Motorcycle Engine,2097,4889,1,7,548,1969,4,14,1,4/6/1969
Bus Engine,2974,3552,1,11,550,1969,3,13,1,3/30/1969
Bus Engine,1353,4207,1,7,1788,1969,3,12,1,3/23/1969
Bus Engine,553,1848,0,4,1515,1969,3,11,0,3/16/1969
Truck Engine,1734,3103,0,4,1589,1969,3,10,1,3/9/1969
Motorcycle Engine,2764,1452,1,12,795,1969,3,9,1,3/2/1969
Bus Engine,2412,3112,1,11,2293,1969,2,8,0,2/23/1969
Bus Engine,2190,4097,0,14,667,1969,2,7,1,2/16/1969
Motorcycle Engine,2244,1046,0,7,2198,1969,2,6,0,2/9/1969
Motorcycle Engine,1847,3870,0,13,2090,1969,2,5,0,2/2/1969
Motorcycle Engine,2294,2584,1,10,1216,1969,1,4,1,1/26/1969
Truck Engine,2464,1661,0,12,2076,1969,1,3,1,1/19/1969
Motorcycle Engine,1592,1730,0,6,2295,1969,1,2,1,1/12/1969
Truck Engine,1659,3902,0,4,1250,1969,1,1,0,1/5/1969
Bus Engine,2885,3097,0,6,1534,1968,12,52,1,12/29/1968
Truck Engine,535,4933,1,14,1769,1968,12,51,0,12/22/1968
Motorcycle Engine,1371,3870,0,13,1180,1968,12,50,1,12/15/1968
Truck Engine,1770,2050,1,6,1438,1968,12,49,0,12/8/1968
Motorcycle Engine,1719,2683,1,13,1827,1968,12,48,1,12/1/1968
Truck Engine,1669,3139,0,11,1934,1968,11,47,1,11/24/1968
Bus Engine,2187,2200,0,12,968,1968,11,46,0,11/17/1968
Truck Engine,1104,4650,1,13,1135,1968,11,45,1,11/10/1968
Bus Engine,2529,2145,0,8,1572,1968,11,44,1,11/3/1968
Motorcycle Engine,2088,3785,1,12,2454,1968,10,43,0,10/27/1968
Bus Engine,1491,2694,0,8,1902,1968,10,42,1,10/20/1968
Motorcycle Engine,1718,3228,1,7,1650,1968,10,41,1,10/13/1968
Motorcycle Engine,2469,4069,1,8,1660,1968,10,40,0,10/6/1968
Bus Engine,1943,2858,1,3,531,1968,9,39,1,9/29/1968
Bus Engine,1023,2950,0,7,1254,1968,9,38,0,9/22/1968
Truck Engine,2262,2368,1,14,2062,1968,9,37,1,9/15/1968
Truck Engine,1372,4642,1,8,1230,1968,9,36,1,9/8/1968
Bus Engine,2567,4133,0,10,1229,1968,9,35,0,9/1/1968
Bus Engine,2335,3951,0,6,613,1968,8,34,1,8/25/1968
Bus Engine,1633,1440,1,7,631,1968,8,33,0,8/18/1968
Bus Engine,786,2454,1,6,1480,1968,8,32,0,8/11/1968
Motorcycle Engine,864,1428,0,9,2010,1968,8,31,1,8/4/1968
Bus Engine,1562,1970,1,12,1978,1968,7,30,0,7/28/1968
Bus Engine,2664,2407,0,8,1820,1968,7,29,1,7/21/1968
Bus Engine,2859,1488,0,6,864,1968,7,28,0,7/14/1968
Bus Engine,2438,2758,0,8,747,1968,7,27,1,7/7/1968
Motorcycle Engine,1462,4259,1,6,1650,1968,6,26,1,6/30/1968
Truck Engine,1580,4633,0,14,1891,1968,6,25,0,6/23/1968
Truck Engine,1608,3510,1,10,2469,1968,6,24,1,6/16/1968
Truck Engine,2143,4963,1,13,1551,1968,6,23,1,6/9/1968
Truck Engine,1896,3971,0,5,1499,1968,6,22,1,6/2/1968
Truck Engine,2793,4176,0,10,2027,1968,5,21,0,5/26/1968
Motorcycle Engine,534,2582,0,4,2072,1968,5,20,1,5/19/1968
Truck Engine,1207,4089,0,8,1154,1968,5,19,1,5/12/1968
Motorcycle Engine,1372,3798,1,10,800,1968,5,18,0,5/5/1968
Motorcycle Engine,1888,2899,1,3,2486,1968,4,17,1,4/28/1968
Truck Engine,736,1053,0,8,2172,1968,4,16,0,4/21/1968
Truck Engine,1561,3359,1,11,1151,1968,4,15,0,4/14/1968
Truck Engine,1770,2060,0,12,2458,1968,4,14,1,4/7/1968
Bus Engine,1454,2662,1,12,1060,1968,3,13,0,3/31/1968
Motorcycle Engine,562,4055,1,4,907,1968,3,12,1,3/24/1968
Truck Engine,805,2615,1,13,1709,1968,3,11,1,3/17/1968
Bus Engine,2549,2930,0,3,592,1968,3,10,1,3/10/1968
Motorcycle Engine,2663,3685,1,4,812,1968,3,9,0,3/3/1968
Bus Engine,2427,1207,1,7,845,1968,2,8,0,2/25/1968
Bus Engine,820,3790,1,8,1602,1968,2,7,1,2/18/1968
Truck Engine,2392,2096,1,3,785,1968,2,6,1,2/11/1968
Motorcycle Engine,1672,4304,0,9,731,1968,2,5,0,2/4/1968
Bus Engine,1193,4554,1,13,1729,1968,1,4,1,1/28/1968
Motorcycle Engine,2385,1535,0,6,1614,1968,1,3,0,1/21/1968
Truck Engine,2457,3158,0,11,2225,1968,1,2,0,1/14/1968
Motorcycle Engine,521,3926,1,8,1025,1968,1,1,1,1/7/1968
Bus Engine,1682,2267,1,11,1094,1967,12,52,1,12/31/1967
Bus Engine,2033,1253,0,3,1632,1967,12,51,1,12/24/1967
Motorcycle Engine,1281,1137,0,6,1592,1967,12,50,0,12/17/1967
Bus Engine,863,4164,0,4,1011,1967,12,49,0,12/10/1967
Bus Engine,835,2617,1,8,1463,1967,12,48,0,12/3/1967
Bus Engine,2445,4514,1,6,609,1967,11,47,0,11/26/1967
Truck Engine,1031,3739,0,11,1140,1967,11,46,1,11/19/1967
Truck Engine,2563,4372,0,5,744,1967,11,45,0,11/12/1967
Bus Engine,1602,1409,0,3,765,1967,11,44,1,11/5/1967
Motorcycle Engine,715,4382,1,13,1930,1967,10,43,0,10/29/1967
Truck Engine,2218,1104,1,13,1236,1967,10,42,0,10/22/1967
Motorcycle Engine,2834,2387,0,3,1495,1967,10,41,1,10/15/1967
Bus Engine,1557,4921,1,14,697,1967,10,40,0,10/8/1967
Bus Engine,1536,4698,0,11,782,1967,10,39,1,10/1/1967
Motorcycle Engine,1836,3743,1,11,1519,1967,9,38,0,9/24/1967
Truck Engine,1837,4690,0,7,796,1967,9,37,1,9/17/1967
Motorcycle Engine,2977,2554,1,4,2494,1967,9,36,0,9/10/1967
Motorcycle Engine,2344,2634,1,11,1477,1967,9,35,0,9/3/1967
Bus Engine,2299,2319,1,14,1182,1967,8,34,1,8/27/1967
Truck Engine,2231,4220,1,10,1622,1967,8,33,1,8/20/1967
Motorcycle Engine,1094,1406,1,13,1725,1967,8,32,1,8/13/1967
Truck Engine,2218,1816,1,12,2400,1967,8,31,0,8/6/1967
Bus Engine,2642,4076,1,12,2190,1967,7,30,0,7/30/1967
Truck Engine,959,4193,0,8,2106,1967,7,29,0,7/23/1967
Bus Engine,947,3905,0,9,1046,1967,7,28,0,7/16/1967
Truck Engine,582,2632,0,14,1887,1967,7,27,0,7/9/1967
Motorcycle Engine,2002,4265,1,8,938,1967,7,26,0,7/2/1967
Bus Engine,1430,2029,1,7,1496,1967,6,25,1,6/25/1967
Motorcycle Engine,2654,3992,1,6,2397,1967,6,24,0,6/18/1967
Bus Engine,1126,2023,0,9,969,1967,6,23,0,6/11/1967
Truck Engine,1983,4561,0,6,782,1967,6,22,1,6/4/1967
Truck Engine,737,4697,0,12,1022,1967,5,21,1,5/28/1967
Bus Engine,2121,3227,0,12,1681,1967,5,20,1,5/21/1967
Bus Engine,2534,2283,0,12,831,1967,5,19,1,5/14/1967
Bus Engine,890,3923,0,11,2215,1967,5,18,1,5/7/1967
Truck Engine,2138,4608,1,7,1279,1967,4,17,0,4/30/1967
Bus Engine,541,3527,0,10,1771,1967,4,16,0,4/23/1967
Bus Engine,1688,3448,1,14,1836,1967,4,15,1,4/16/1967
Motorcycle Engine,1989,2522,0,14,1413,1967,4,14,1,4/9/1967
Bus Engine,2471,1222,0,14,1468,1967,4,13,0,4/2/1967
Motorcycle Engine,1976,3007,1,8,1390,1967,3,12,1,3/26/1967
Motorcycle Engine,744,1175,1,6,2111,1967,3,11,0,3/19/1967
Motorcycle Engine,1553,3786,1,14,1431,1967,3,10,0,3/12/1967
Truck Engine,2175,2416,0,5,537,1967,3,9,1,3/5/1967
Motorcycle Engine,1065,1504,0,13,899,1967,2,8,0,2/26/1967
Bus Engine,2503,4651,1,8,1665,1967,2,7,0,2/19/1967
Truck Engine,1309,2815,0,3,618,1967,2,6,0,2/12/1967
Truck Engine,2433,3811,1,4,1415,1967,2,5,0,2/5/1967
Truck Engine,2849,4334,0,9,2491,1967,1,4,1,1/29/1967
Truck Engine,1308,3181,0,6,1248,1967,1,3,1,1/22/1967
Truck Engine,2705,4187,0,7,625,1967,1,2,1,1/15/1967
Truck Engine,2179,1800,1,13,2109,1967,1,1,1,1/8/1967
Truck Engine,2600,3849,0,12,2011,1967,1,52,1,1/1/1967
Motorcycle Engine,2181,1932,1,3,1604,1966,12,51,0,12/25/1966
Bus Engine,549,1725,1,4,2011,1966,12,50,0,12/18/1966
Bus Engine,2155,4094,1,6,2109,1966,12,49,0,12/11/1966
Motorcycle Engine,585,3265,1,10,1185,1966,12,48,0,12/4/1966
Motorcycle Engine,2824,2336,1,12,1615,1966,11,47,1,11/27/1966
Truck Engine,2945,2277,1,6,1558,1966,11,46,1,11/20/1966
Truck Engine,2313,1490,1,5,899,1966,11,45,0,11/13/1966
Motorcycle Engine,1293,4456,1,5,705,1966,11,44,1,11/6/1966
Truck Engine,1098,4483,1,14,1277,1966,10,43,0,10/30/1966
Bus Engine,2609,4345,0,7,875,1966,10,42,0,10/23/1966
Bus Engine,504,2960,1,5,1390,1966,10,41,1,10/16/1966
Truck Engine,2767,4481,0,10,1401,1966,10,40,1,10/9/1966
Truck Engine,2000,4766,1,7,1991,1966,10,39,1,10/2/1966
Truck Engine,1269,2220,0,14,594,1966,9,38,0,9/25/1966
Bus Engine,1174,2467,0,14,1111,1966,9,37,1,9/18/1966
Truck Engine,2105,1315,0,9,1711,1966,9,36,0,9/11/1966
Motorcycle Engine,1418,1081,0,13,1751,1966,9,35,1,9/4/1966
Truck Engine,2348,3230,0,10,1401,1966,8,34,0,8/28/1966
Motorcycle Engine,2499,4054,0,7,1530,1966,8,33,1,8/21/1966
Truck Engine,598,1677,1,10,1984,1966,8,32,0,8/14/1966
Truck Engine,996,2740,1,14,664,1966,8,31,0,8/7/1966
Bus Engine,653,1016,1,5,525,1966,7,30,1,7/31/1966
Motorcycle Engine,1550,3909,1,14,2081,1966,7,29,0,7/24/1966
Motorcycle Engine,1742,3296,1,9,1307,1966,7,28,1,7/17/1966
Motorcycle Engine,902,3048,1,10,2483,1966,7,27,1,7/10/1966
Bus Engine,2961,2040,0,9,1594,1966,7,26,1,7/3/1966
Motorcycle Engine,2682,3149,1,4,1387,1966,6,25,0,6/26/1966
Bus Engine,1358,1035,0,10,2178,1966,6,24,1,6/19/1966
Truck Engine,2699,2462,0,8,695,1966,6,23,0,6/12/1966
Truck Engine,884,1259,0,12,1259,1966,6,22,1,6/5/1966
Motorcycle Engine,1055,1036,0,5,896,1966,5,21,1,5/29/1966
Truck Engine,798,3069,0,6,1961,1966,5,20,0,5/22/1966
Truck Engine,1647,4738,0,9,966,1966,5,19,0,5/15/1966
Motorcycle Engine,959,2286,1,5,1632,1966,5,18,1,5/8/1966
Truck Engine,2057,4750,0,3,2059,1966,5,17,0,5/1/1966
Motorcycle Engine,672,3639,0,8,1952,1966,4,16,1,4/24/1966
Motorcycle Engine,1213,2852,1,5,2298,1966,4,15,0,4/17/1966
Truck Engine,2450,4490,1,13,909,1966,4,14,0,4/10/1966
Truck Engine,2523,3187,1,12,1480,1966,4,13,1,4/3/1966
Truck Engine,2588,1361,1,8,1870,1966,3,12,0,3/27/1966
Truck Engine,2225,4794,1,12,2247,1966,3,11,1,3/20/1966
Truck Engine,1788,1756,1,14,948,1966,3,10,1,3/13/1966
Bus Engine,2782,2605,1,5,1469,1966,3,9,0,3/6/1966
Truck Engine,757,4190,0,8,1702,1966,2,8,1,2/27/1966
Bus Engine,2880,1406,1,13,1461,1966,2,7,0,2/20/1966
Motorcycle Engine,1824,2228,0,6,1579,1966,2,6,0,2/13/1966
Truck Engine,2561,2402,1,6,1281,1966,2,5,1,2/6/1966
Truck Engine,2997,3300,1,12,1423,1966,1,4,0,1/30/1966
Truck Engine,2629,3496,0,12,600,1966,1,3,1,1/23/1966
Motorcycle Engine,2744,4004,1,13,1299,1966,1,2,1,1/16/1966
Bus Engine,904,1280,1,4,2129,1966,1,1,0,1/9/1966
Bus Engine,2660,1114,1,6,2264,1966,1,52,0,1/2/1966
Truck Engine,2450,2989,1,13,1331,1965,12,51,1,12/26/1965
Truck Engine,2814,4917,1,14,2306,1965,12,50,1,12/19/1965
Truck Engine,2880,4547,1,6,1630,1965,12,49,1,12/12/1965
Truck Engine,866,3796,1,13,2023,1965,12,48,0,12/5/1965
Motorcycle Engine,2810,3738,0,9,1924,1965,11,47,0,11/28/1965
Truck Engine,1862,1394,1,7,1732,1965,11,46,1,11/21/1965
Motorcycle Engine,588,1971,0,10,1792,1965,11,45,0,11/14/1965
Truck Engine,2049,3193,0,9,2329,1965,11,44,1,11/7/1965
Bus Engine,2328,2058,0,12,2194,1965,10,43,0,10/31/1965
Bus Engine,811,3231,0,11,1783,1965,10,42,1,10/24/1965
Truck Engine,765,3629,0,10,2263,1965,10,41,1,10/17/1965
Truck Engine,2425,4590,0,11,1222,1965,10,40,1,10/10/1965
Motorcycle Engine,1134,3848,0,3,785,1965,10,39,1,10/3/1965
Truck Engine,1183,1271,1,12,1356,1965,9,38,1,9/26/1965
Truck Engine,1368,4310,1,14,1558,1965,9,37,1,9/19/1965
Truck Engine,2875,4351,1,5,1579,1965,9,36,0,9/12/1965
Bus Engine,2229,3603,0,7,2149,1965,9,35,1,9/5/1965
Motorcycle Engine,2355,3683,1,11,1031,1965,8,34,1,8/29/1965
Bus Engine,1230,3032,0,10,1572,1965,8,33,1,8/22/1965
Motorcycle Engine,1764,1277,0,12,2350,1965,8,32,1,8/15/1965
Bus Engine,2152,1745,1,9,2216,1965,8,31,1,8/8/1965
Truck Engine,720,4890,0,4,965,1965,8,30,0,8/1/1965
Bus Engine,1773,1088,0,13,2078,1965,7,29,1,7/25/1965
Bus Engine,951,4137,1,8,1200,1965,7,28,1,7/18/1965
Motorcycle Engine,822,1406,0,6,2388,1965,7,27,1,7/11/1965
Motorcycle Engine,2413,3242,1,7,1140,1965,7,26,1,7/4/1965
Bus Engine,2588,4367,0,7,2485,1965,6,25,0,6/27/1965
Motorcycle Engine,1561,3048,0,6,1400,1965,6,24,0,6/20/1965
